#REFERENCE 3 133.6935800 -1.3603200
a2 -1.426 -1.042 0.409 0.003 34.93 1.000 4.57 -22.025 -20.352 0.56 4.01
a2 -1.426 -1.042 0.409 0.003 34.93 1.000 4.57 16.402 15.227 0.69 3.88
a2 -1.426 -1.042 0.409 0.003 34.93 1.000 4.57 0.131 0.925 4.54 0.03
