#REFERENCE 0 133.6935800 -1.3603200
a2 133.6996997 -1.3659733 0.855949 0.002617 41.86942 1.0000 4.01 
a2 133.6890225 -1.3560903 0.907241 0.002795 41.91043 1.0000 3.88 
a2 133.6935436 -1.3600631 0.624204 0.140768 118.18693 1.0000 0.03 
