#REFERENCE 0 133.6935800 -1.3603200
a2 133.6935436 -1.3600631 0.623546 0.140782 118.18184 1.0000 0.03 
a2 133.6915125 -1.3586776 1.172313 0.362016 112.86978 1.0000 -1.68 
a2 133.6943361 -1.3586009 0.735960 0.308930 125.16825 1.0000 -1.00 
a2 133.6960589 -1.3629898 0.757612 0.330089 115.77166 1.0000 -1.11 
a2 133.6919621 -1.3616372 0.593151 0.451487 20.44337 1.0000 -1.18 
