#REFERENCE 3 133.6935800 -1.3603200
a2 -0.922 -1.070 0.355 0.274 88.03 1.000 -0.08 0.131 0.925 -0.11 0.03
a2 -0.922 -1.070 0.355 0.274 88.03 1.000 -0.08 7.441 5.912 1.60 -1.68
a2 -0.922 -1.070 0.355 0.274 88.03 1.000 -0.08 -2.721 6.189 0.92 -1.00
a2 -0.922 -1.070 0.355 0.274 88.03 1.000 -0.08 -8.922 -9.611 1.02 -1.11
a2 -0.922 -1.070 0.355 0.274 88.03 1.000 -0.08 5.823 -4.742 1.10 -1.18
