#REFERENCE 3 133.6935800 -1.3603200
a2 -0.936 -0.972 0.300 0.300 61.89 1.000 0.00 0.131 0.925 -0.03 0.03
a2 -0.936 -0.972 0.300 0.300 61.89 1.000 0.00 -1.955 5.638 0.82 -0.81
a2 -0.936 -0.972 0.300 0.300 61.89 1.000 0.00 9.146 4.090 1.38 -1.38
a2 -0.936 -0.972 0.300 0.300 61.89 1.000 0.00 -10.963 -7.232 0.95 -0.94
a2 -0.936 -0.972 0.300 0.300 61.89 1.000 0.00 4.898 -5.553 0.82 -0.82
