#REFERENCE 0 133.6935800 -1.3603200
a2 133.6935436 -1.3600631 0.623546 0.140782 118.18184 1.0000 0.03 
a2 133.6941231 -1.3587540 0.682375 0.280013 111.95021 1.0000 -0.81 
a2 133.6910386 -1.3591838 0.833145 0.386445 113.54750 1.0000 -1.38 
a2 133.6966262 -1.3623288 0.626920 0.343484 123.48029 1.0000 -0.94 
a2 133.6922191 -1.3618626 0.514867 0.373494 129.37392 1.0000 -0.82 
