#REFERENCE 3 133.6935800 -1.3603200
56	9.365661	-4.687500	-0.252297	-3.138238	
56	9.019500	-3.906250	-0.702672	-2.902483	
57	9.019500	-3.906250	-0.702672	-2.902483	
57	8.611467	-3.125000	-1.166944	-2.687003	
58	9.946463	-6.250000	0.634256	-3.678828	
58	9.682346	-5.468750	0.198967	-3.400626	
59	9.375000	-4.711579	-0.238889	-3.145656	
59	9.682346	-5.468750	0.198967	-3.400626	
60	7.647550	-1.562500	-2.086918	-2.346866	
60	7.812500	-1.800551	-1.946491	-2.390870	
61	8.162436	-2.343750	-1.626330	-2.502151	
61	8.593750	-3.093611	-1.185826	-2.678841	
62	8.593750	-3.093611	-1.185826	-2.678841	
62	8.611467	-3.125000	-1.166944	-2.687003	
63	7.812500	-1.800551	-1.946491	-2.390870	
63	8.162436	-2.343750	-1.626330	-2.502151	
64	7.647550	-1.562500	-2.086918	-2.346866	
64	7.070632	-0.781250	-2.533608	-2.227985	
65	7.031250	-0.728052	-2.561920	-2.221610	
65	7.070632	-0.781250	-2.533608	-2.227985	
66	6.407453	0.000000	-2.960739	-2.148651	
66	7.031250	-0.728052	-2.561920	-2.221610	
67	5.644794	0.781250	-3.344110	-2.115123	
67	6.250000	0.193049	-3.050550	-2.137080	
68	5.468750	0.986358	-3.416215	-2.114382	
68	5.644794	0.781250	-3.344110	-2.115123	
69	4.792146	1.562500	-3.634217	-2.129859	
69	5.468750	0.986358	-3.416215	-2.114382	
70	4.687500	1.699674	-3.656847	-2.133943	
70	4.792146	1.562500	-3.634217	-2.129859	
71	4.040663	2.343750	-3.747137	-2.163757	
71	4.687500	1.699674	-3.656847	-2.133943	
72	3.906250	2.780838	-3.720112	-2.145070	
72	4.040663	2.343750	-3.747137	-2.163757	
73	3.806825	3.125000	-3.688947	-2.114621	
73	3.906250	2.780838	-3.720112	-2.145070	
74	3.806825	3.125000	-3.688947	-2.114621	
74	3.646525	3.906250	-3.589360	-1.983293	
75	3.646525	3.906250	-3.589360	-1.983293	
75	3.467769	4.687500	-3.473177	-1.781245	
76	3.467769	4.687500	-3.473177	-1.781245	
76	3.239678	5.468750	-3.352657	-1.518663	
77	3.125000	5.773105	-3.306868	-1.403233	
77	3.239678	5.468750	-3.352657	-1.518663	
78	2.968137	6.250000	-3.234261	-1.199317	
78	3.125000	5.773105	-3.306868	-1.403233	
79	6.250000	0.193049	-3.050550	-2.137080	
79	6.407453	0.000000	-2.960739	-2.148651	
80	2.968137	6.250000	-3.234261	-1.199317	
80	2.650030	7.031250	-3.123908	-0.827664	
81	2.343750	7.658891	-3.044803	-0.495582	
81	2.650030	7.031250	-3.123908	-0.827664	
82	2.273949	7.812500	-3.026645	-0.408273	
82	2.343750	7.658891	-3.044803	-0.495582	
83	2.273949	7.812500	-3.026645	-0.408273	
83	1.858156	8.593750	-2.945955	0.059187	
84	1.562500	9.075307	-2.906449	0.368607	
84	1.858156	8.593750	-2.945955	0.059187	
85	1.380382	9.375000	-2.886080	0.570695	
85	1.562500	9.075307	-2.906449	0.368607	
86	1.380382	9.375000	-2.886080	0.570695	
86	0.843877	10.156250	-2.850490	1.126369	
87	0.781250	10.240895	-2.848252	1.189201	
87	0.843877	10.156250	-2.850490	1.126369	
88	0.246436	10.937500	-2.843019	1.726237	
88	0.781250	10.240895	-2.848252	1.189201	
89	0.000000	11.234629	-2.848435	1.966135	
89	0.246436	10.937500	-2.843019	1.726237	
90	-7.031250	0.728052	2.561920	2.221610	
90	-7.070632	0.781250	2.533608	2.227985	
91	-7.031250	0.728052	2.561920	2.221610	
91	-6.407453	0.000000	2.960739	2.148651	
92	-7.070632	0.781250	2.533608	2.227985	
92	-7.647550	1.562500	2.086918	2.346866	
