#REFERENCE 3 133.6935800 -1.3603200
a2 -1.181 -1.007 0.351 0.148 40.91 1.000 0.60 0.131 0.925 0.57 0.03
a2 -1.181 -1.007 0.351 0.148 40.91 1.000 0.60 -1.341 3.410 0.65 -0.05
a2 -1.181 -1.007 0.351 0.148 40.91 1.000 0.60 -14.256 -11.978 0.57 0.03
a2 -1.181 -1.007 0.351 0.148 40.91 1.000 0.60 10.850 8.702 0.81 -0.21
a2 -1.181 -1.007 0.351 0.148 40.91 1.000 0.60 3.154 -3.014 0.33 0.27
