#REFERENCE 0 133.6935800 -1.3603200
a2 133.6935436 -1.3600631 0.623546 0.140782 118.18184 1.0000 0.03 
a2 133.6939526 -1.3593727 0.546546 0.172880 127.40524 1.0000 -0.05 
a2 133.6975410 -1.3636472 0.513313 0.170477 44.68668 1.0000 0.03 
a2 133.6905653 -1.3579027 0.565742 0.193848 45.97335 1.0000 -0.21 
a2 133.6927037 -1.3611572 0.314581 0.223186 130.53887 1.0000 0.27 
